ProjectId	ProjectName	StationId	StationCode	StationName	SampleDate	DOC	DOC	TOC
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	21.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	22.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	23.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	24.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	25.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	26.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	27.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	28.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	29.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	30.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	31.05.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 05:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 06:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 07:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 08:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 09:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 10:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 11:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 12:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 13:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 14:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 15:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 16:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 17:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 18:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 19:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 20:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 21:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 22:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	01.06.2017 23:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 00:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 01:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 02:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 03:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 04:00			
12564	Elveoverv†kings hovedelver 2021-25	62167	OSLEALN	Alna	02.06.2017 05:00			
